open,high,low,close,volume,buy_volume,sell_volume,bar_idx
25857.0,25861.25,25853.75,25858.25,253.0,147.58333333333334,105.41666666666666,198
25858.5,25864.75,25858.5,25859.75,153.0,91.8,61.2,199
25860.0,25866.75,25859.0,25861.5,176.0,105.03225806451613,70.96774193548387,200
25861.25,25880.25,25858.25,25877.75,466.0,407.75,58.25,201
25877.75,25879.75,25871.0,25872.5,214.0,42.800000000000004,171.2,202
25872.5,25878.0,25868.25,25876.0,150.0,101.92307692307693,48.076923076923066,203
25876.0,25889.75,25875.5,25883.25,465.0,350.7894736842105,114.21052631578948,204
25884.25,25884.25,25874.75,25879.75,215.0,56.57894736842106,158.42105263157893,205
25880.75,25893.75,25880.0,25891.25,339.0,298.93636363636364,40.06363636363636,206
25890.0,25892.5,25878.0,25878.25,334.0,31.672413793103456,302.32758620689657,207
25877.75,25883.25,25875.5,25876.5,176.0,73.80645161290323,102.19354838709677,208
25877.25,25879.25,25872.75,25875.75,187.0,71.92307692307692,115.07692307692308,209
25875.0,25878.25,25868.5,25875.0,312.0,156.0,156.0,210
25876.25,25877.5,25867.0,25867.0,201.0,11.964285714285717,189.03571428571428,211
25867.25,25868.5,25859.5,25860.25,317.0,35.22222222222222,281.77777777777777,212
25859.25,25864.5,25857.75,25861.0,268.0,168.74074074074073,99.25925925925927,213
25861.5,25863.25,25846.5,25847.75,599.0,53.641791044776106,545.3582089552239,214
25848.25,25850.0,25835.5,25843.0,572.0,182.44827586206898,389.55172413793105,215
25845.0,25850.0,25844.75,25845.0,216.0,108.0,108.0,216
25845.0,25846.5,25840.5,25842.75,229.0,71.5625,157.4375,217
25843.25,25844.0,25837.5,25842.0,250.0,100.96153846153847,149.03846153846155,218
25842.5,25845.0,25840.25,25841.25,245.0,90.26315789473685,154.73684210526315,219
25842.5,25849.75,25842.25,25845.5,239.0,167.29999999999998,71.70000000000002,220
25845.25,25848.25,25842.25,25843.75,145.0,54.375,90.625,221
25844.0,25847.0,25837.75,25841.5,177.0,64.58108108108108,112.41891891891892,222
25841.25,25842.25,25838.25,25838.25,72.0,9.0,63.0,223
25839.75,25843.0,25836.5,25838.75,141.0,59.65384615384615,81.34615384615384,224
25839.0,25841.25,25837.75,25839.75,84.0,50.99999999999999,33.00000000000001,225
25840.25,25846.0,25821.0,25842.75,782.0,430.1,351.9,226
25843.25,25846.0,25841.75,25845.0,163.0,115.05882352941175,47.941176470588246,227
25844.5,25850.0,25844.25,25847.0,376.0,269.7391304347826,106.26086956521738,228
25848.0,25849.25,25845.25,25847.75,134.0,62.8125,71.1875,229
25847.0,25848.75,25844.25,25846.0,58.0,22.555555555555557,35.44444444444444,230
25844.25,25848.75,25842.5,25848.5,93.0,78.12,14.879999999999995,231
25849.25,25853.25,25847.25,25851.5,290.0,199.375,90.625,232
25852.75,25853.5,25843.25,25845.25,153.0,20.52439024390244,132.47560975609755,233
25845.0,25845.25,25837.5,25838.5,213.0,17.177419354838705,195.82258064516128,234
25838.25,25838.25,25826.0,25828.75,358.0,40.18367346938776,317.81632653061223,235
25829.5,25833.5,25825.0,25831.75,190.0,120.1470588235294,69.8529411764706,236
25834.0,25850.75,25834.0,25849.5,379.0,364.85820895522386,14.141791044776141,237
25848.75,25852.75,25846.5,25851.75,184.0,136.16,47.84,238
25852.75,25854.0,25847.75,25849.0,126.0,25.200000000000003,100.8,239
25849.0,25851.0,25845.0,25850.0,123.0,71.75,51.25,240
25850.25,25853.75,25848.25,25851.25,88.0,52.0,36.0,241
25851.75,25854.0,25850.75,25852.75,93.0,60.80769230769231,32.19230769230769,242
25852.5,25855.75,25852.5,25854.75,104.0,88.0,16.0,243
25855.5,25857.0,25853.5,25856.25,122.0,74.07142857142857,47.92857142857143,244
25856.75,25858.25,25853.75,25857.25,132.0,73.33333333333334,58.66666666666666,245
25856.25,25861.0,25855.5,25859.5,183.0,145.5681818181818,37.43181818181819,246
25859.0,25861.0,25856.75,25858.25,118.0,48.588235294117645,69.41176470588235,247
25857.75,25859.75,25855.25,25859.75,182.0,131.44444444444443,50.55555555555557,248
25859.0,25862.0,25856.25,25861.0,138.0,93.0,45.0,249
25862.0,25863.75,25861.0,25863.25,113.0,82.18181818181819,30.818181818181813,250
25863.0,25867.5,25863.0,25867.25,191.0,185.69444444444443,5.305555555555571,251
25867.5,25868.0,25861.5,25862.5,108.0,12.46153846153846,95.53846153846155,252
25863.0,25864.5,25860.5,25861.25,71.0,19.96875,51.03125,253
25862.0,25863.25,25859.75,25859.75,72.0,12.857142857142856,59.142857142857146,254
25856.0,25856.0,25832.0,25839.0,987.0,143.93749999999997,843.0625,255
25840.0,25843.0,25832.75,25834.75,289.0,70.48780487804878,218.5121951219512,256
25833.75,25836.0,25826.0,25830.75,355.0,124.24999999999999,230.75,257
25830.75,25833.25,25822.75,25831.75,376.0,205.90476190476193,170.09523809523807,258
25831.0,25831.0,25817.75,25818.75,311.0,11.73584905660377,299.2641509433962,259
25819.0,25823.25,25817.75,25821.5,266.0,193.45454545454547,72.54545454545453,260
25822.5,25829.5,25822.25,25822.25,259.0,125.0344827586207,133.9655172413793,261
25822.25,25825.75,25819.0,25824.0,214.0,134.74074074074073,79.25925925925927,262
25822.5,25828.25,25821.75,25824.0,134.0,82.46153846153847,51.53846153846153,263
25826.25,25837.5,25825.75,25835.75,259.0,234.20212765957447,24.797872340425528,264
25836.25,25837.0,25831.5,25835.0,130.0,50.22727272727273,79.77272727272728,265
25836.0,25836.0,25818.5,25820.0,309.0,13.242857142857147,295.75714285714287,266
25820.25,25823.5,25811.0,25812.25,599.0,107.82,491.18,267
25814.5,25824.25,25813.75,25824.0,243.0,231.42857142857142,11.571428571428584,268
25824.0,25833.25,25821.75,25827.75,246.0,163.10869565217394,82.89130434782606,269
25829.0,25840.0,25826.25,25837.5,257.0,207.93636363636364,49.06363636363636,270
25837.25,25842.75,25835.0,25838.75,260.0,155.16129032258064,104.83870967741936,271
25839.5,25842.25,25833.25,25835.75,148.0,43.166666666666664,104.83333333333334,272
25836.0,25839.5,25823.25,25823.25,339.0,36.50769230769231,302.4923076923077,273
25823.25,25825.5,25821.5,25823.75,141.0,79.3125,61.6875,274
